<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPBEX.DDD;D;20230106;000000;8.0100000;8.3000000;7.9100000;8.2700000;1971
SPBEX.DDD;D;20230107;000000;8.2300000;8.2300000;8.2300000;8.2300000;1015
SPBEX.DDD;D;20230109;000000;8.1600000;8.6100000;8.1600000;8.4400000;3369
SPBEX.DDD;D;20230110;000000;8.4300000;8.7600000;8.2800000;8.7200000;6244
SPBEX.DDD;D;20230111;000000;8.6900000;8.9400000;8.6300000;8.9400000;5680
SPBEX.DDD;D;20230112;000000;8.9400000;9.0000000;8.6600000;9.0000000;1830
SPBEX.DDD;D;20230113;000000;9.0000000;9.2200000;8.7100000;9.1300000;1177
SPBEX.DDD;D;20230114;000000;9.1400000;9.1400000;9.1400000;9.1400000;544
SPBEX.DDD;D;20230117;000000;9.1300000;9.5000000;9.0900000;9.4900000;1576
SPBEX.DDD;D;20230118;000000;9.4700000;9.8800000;9.1500000;9.5000000;1534
SPBEX.DDD;D;20230119;000000;9.3800000;9.3900000;9.0300000;9.0300000;4394
SPBEX.DDD;D;20230120;000000;9.0300000;9.5200000;8.9900000;9.5100000;6380
SPBEX.DDD;D;20230121;000000;9.4500000;9.4500000;9.2700000;9.3000000;750
SPBEX.DDD;D;20230123;000000;9.3500000;10.1200000;9.3500000;10.0100000;2677
SPBEX.DDD;D;20230124;000000;10.0500000;10.1500000;9.7700000;9.8000000;6020
SPBEX.DDD;D;20230125;000000;9.8100000;9.8500000;9.4400000;9.6100000;4686
SPBEX.DDD;D;20230126;000000;9.6000000;10.1600000;9.5000000;10.1600000;307
SPBEX.DDD;D;20230127;000000;10.1300000;10.9500000;9.9300000;10.8600000;1367
SPBEX.DDD;D;20230128;000000;10.7600000;10.7600000;10.6000000;10.6000000;689
SPBEX.DDD;D;20230130;000000;10.6200000;10.6300000;10.4100000;10.4100000;362
SPBEX.DDD;D;20230131;000000;10.1900000;10.8300000;10.1200000;10.8300000;3351
SPBEX.DDD;D;20230201;000000;10.8600000;11.1200000;10.4500000;11.0000000;1766
SPBEX.DDD;D;20230202;000000;11.0100000;12.4100000;10.9300000;12.3100000;2987
SPBEX.DDD;D;20230203;000000;12.3900000;12.6300000;11.5900000;12.0100000;3031
SPBEX.DDD;D;20230204;000000;12.0200000;12.0200000;12.0200000;12.0200000;324
SPBEX.DDD;D;20230206;000000;11.8600000;11.8900000;11.2800000;11.3100000;332
SPBEX.DDD;D;20230207;000000;11.3100000;11.5300000;11.0000000;11.5200000;386
SPBEX.DDD;D;20230208;000000;11.4800000;11.6300000;11.2200000;11.2200000;733
SPBEX.DDD;D;20230209;000000;11.2100000;11.4700000;10.8300000;10.8300000;1245
SPBEX.DDD;D;20230210;000000;10.8100000;10.9000000;10.4700000;10.7400000;743
SPBEX.DDD;D;20230211;000000;10.7500000;10.7500000;10.7500000;10.7500000;112
SPBEX.DDD;D;20230213;000000;10.6500000;10.9700000;10.6000000;10.9700000;4250
SPBEX.DDD;D;20230214;000000;10.9700000;11.1300000;10.7000000;11.1300000;1524
SPBEX.DDD;D;20230215;000000;11.0700000;11.6600000;10.9100000;11.6600000;1811
SPBEX.DDD;D;20230216;000000;11.6600000;11.7800000;11.1700000;11.3900000;4622
SPBEX.DDD;D;20230217;000000;11.4000000;11.5000000;10.9500000;11.1800000;5540
SPBEX.DDD;D;20230218;000000;11.1600000;11.1600000;11.1600000;11.1600000;1587
SPBEX.DDD;D;20230221;000000;11.2100000;11.4200000;10.4600000;10.4700000;1172
SPBEX.DDD;D;20230222;000000;10.4600000;10.7500000;10.3500000;10.6900000;588
SPBEX.DDD;D;20230223;000000;10.6900000;10.8900000;10.4000000;10.5900000;1143
SPBEX.DDD;D;20230224;000000;10.6500000;10.6500000;9.7500000;10.0500000;5986
SPBEX.DDD;D;20230225;000000;9.9800000;9.9900000;9.9800000;9.9800000;1249
SPBEX.DDD;D;20230227;000000;9.9800000;10.1300000;9.9700000;9.9700000;7
SPBEX.DDD;D;20230228;000000;10.0800000;10.3300000;9.9200000;9.9200000;1075
SPBEX.DDD;D;20230301;000000;9.7900000;11.5100000;9.7900000;11.0700000;28244
SPBEX.DDD;D;20230302;000000;11.1100000;11.1100000;10.4400000;10.5100000;2517
SPBEX.DDD;D;20230303;000000;10.5400000;11.0500000;10.5300000;11.0100000;2374
SPBEX.DDD;D;20230304;000000;11.3800000;11.3800000;11.3800000;11.3800000;54
SPBEX.DDD;D;20230306;000000;11.4000000;11.4900000;11.0500000;11.1100000;4595
SPBEX.DDD;D;20230307;000000;11.0300000;11.1600000;10.8500000;10.8500000;5690
SPBEX.DDD;D;20230308;000000;10.8100000;10.8100000;10.8100000;10.8100000;2630
SPBEX.DDD;D;20230309;000000;10.7200000;10.7900000;10.3500000;10.3500000;2778
SPBEX.DDD;D;20230310;000000;10.2700000;10.4700000;9.9900000;10.0000000;3251
SPBEX.DDD;D;20230311;000000;10.2300000;10.2300000;10.2300000;10.2300000;758
SPBEX.DDD;D;20230313;000000;10.2900000;10.3000000;9.8100000;10.2300000;6535
SPBEX.DDD;D;20230314;000000;10.1300000;10.6000000;10.1300000;10.3600000;2469
SPBEX.DDD;D;20230315;000000;10.0800000;10.1700000;9.8700000;10.1700000;3120
SPBEX.DDD;D;20230316;000000;10.1100000;10.6400000;10.0000000;10.6400000;5761
SPBEX.DDD;D;20230317;000000;10.7600000;10.7600000;9.9500000;9.9500000;12384
SPBEX.DDD;D;20230320;000000;9.8800000;10.1200000;9.5800000;9.7100000;331
SPBEX.DDD;D;20230321;000000;9.6100000;10.3400000;9.6100000;10.3000000;2827
SPBEX.DDD;D;20230322;000000;10.2900000;10.4300000;9.9100000;9.9100000;2331
SPBEX.DDD;D;20230323;000000;10.1100000;10.4000000;9.9300000;10.1700000;7894
SPBEX.DDD;D;20230324;000000;10.0100000;10.1500000;9.9000000;10.1300000;7405
SPBEX.DDD;D;20230325;000000;10.0200000;10.0200000;9.9600000;9.9600000;18
SPBEX.DDD;D;20230327;000000;10.1800000;10.2100000;9.8400000;9.8600000;6301
SPBEX.DDD;D;20230328;000000;9.8000000;9.8200000;9.5600000;9.6800000;1212
SPBEX.DDD;D;20230329;000000;9.9300000;10.2200000;9.9300000;10.2200000;4345
SPBEX.DDD;D;20230330;000000;10.1100000;10.4700000;10.1100000;10.1800000;9597
SPBEX.DDD;D;20230331;000000;10.2300000;10.7200000;10.2300000;10.5100000;2948
SPBEX.DDD;D;20230401;000000;10.5700000;10.5700000;10.5700000;10.5700000;1
SPBEX.DDD;D;20230403;000000;10.6900000;10.7000000;10.2400000;10.6100000;5683
SPBEX.DDD;D;20230404;000000;10.5000000;10.6600000;10.0800000;10.1800000;248
SPBEX.DDD;D;20230405;000000;10.2500000;10.2500000;9.6000000;9.7100000;2117
SPBEX.DDD;D;20230406;000000;9.7000000;9.7600000;9.5600000;9.6200000;1690
SPBEX.DDD;D;20230410;000000;9.7100000;9.9800000;9.5300000;9.9800000;3178
SPBEX.DDD;D;20230411;000000;9.9000000;10.0800000;9.8800000;9.8800000;3999
SPBEX.DDD;D;20230412;000000;9.8000000;9.9700000;9.4800000;9.6700000;4029
SPBEX.DDD;D;20230413;000000;9.6700000;9.6800000;9.3100000;9.6500000;113
SPBEX.DDD;D;20230414;000000;9.5400000;9.7000000;9.3000000;9.3000000;469
SPBEX.DDD;D;20230417;000000;9.3000000;9.5200000;9.2900000;9.4300000;2614
SPBEX.DDD;D;20230418;000000;9.4500000;9.5700000;9.0600000;9.0800000;5274
SPBEX.DDD;D;20230419;000000;8.9000000;9.3500000;8.9000000;9.2800000;104
SPBEX.DDD;D;20230420;000000;9.1900000;9.2400000;8.8900000;9.0400000;212
SPBEX.DDD;D;20230421;000000;8.9600000;9.1400000;8.9600000;9.0400000;199
SPBEX.DDD;D;20230424;000000;9.1800000;9.1900000;8.9700000;9.1800000;131
SPBEX.DDD;D;20230425;000000;9.1100000;9.1100000;8.7000000;8.8000000;175
SPBEX.DDD;D;20230426;000000;8.8600000;8.8700000;8.5800000;8.6000000;304
SPBEX.DDD;D;20230427;000000;8.5400000;8.8700000;8.5400000;8.8000000;893
SPBEX.DDD;D;20230428;000000;8.8000000;9.1600000;8.8000000;9.1600000;131
SPBEX.DDD;D;20230501;000000;9.0100000;9.2400000;9.0100000;9.1900000;50
SPBEX.DDD;D;20230502;000000;9.1200000;9.2900000;8.9000000;8.9700000;246
SPBEX.DDD;D;20230503;000000;8.8900000;9.0600000;8.8400000;8.8500000;12565
SPBEX.DDD;D;20230504;000000;8.8500000;8.9100000;8.6800000;8.7300000;467
SPBEX.DDD;D;20230505;000000;8.7700000;9.1800000;8.7700000;8.8700000;50
SPBEX.DDD;D;20230508;000000;9.0600000;9.2000000;8.1100000;8.1300000;346
SPBEX.DDD;D;20230509;000000;8.2300000;8.5100000;7.7500000;8.2600000;8943
SPBEX.DDD;D;20230510;000000;8.3000000;8.7300000;8.2300000;8.6000000;4490
SPBEX.DDD;D;20230511;000000;8.4300000;8.7000000;8.1900000;8.4200000;256
SPBEX.DDD;D;20230512;000000;8.3700000;8.5400000;8.1600000;8.2100000;5109
SPBEX.DDD;D;20230515;000000;8.3200000;8.3500000;8.0500000;8.3400000;528
SPBEX.DDD;D;20230516;000000;8.5100000;8.5100000;8.2000000;8.2900000;351
SPBEX.DDD;D;20230517;000000;8.2100000;8.5900000;8.2100000;8.5800000;220
SPBEX.DDD;D;20230518;000000;8.4600000;8.6200000;8.4200000;8.5500000;67
SPBEX.DDD;D;20230519;000000;8.4800000;8.6200000;8.3200000;8.3400000;381
SPBEX.DDD;D;20230522;000000;8.3000000;8.4200000;8.2500000;8.4100000;230
SPBEX.DDD;D;20230523;000000;8.3300000;8.7400000;8.3200000;8.5500000;192
SPBEX.DDD;D;20230524;000000;8.5600000;8.5600000;8.1000000;8.3800000;264
SPBEX.DDD;D;20230525;000000;8.3300000;8.3600000;7.9000000;8.1600000;13636
SPBEX.DDD;D;20230526;000000;8.0900000;8.1000000;7.8800000;7.9900000;261
SPBEX.DDD;D;20230530;000000;8.0700000;8.2600000;8.0300000;8.1200000;323
SPBEX.DDD;D;20230531;000000;8.2400000;8.2400000;7.9300000;8.2000000;3328
SPBEX.DDD;D;20230601;000000;8.1000000;8.5000000;7.9000000;7.9000000;484
SPBEX.DDD;D;20230602;000000;8.1500000;9.4900000;8.1500000;9.2800000;14687
SPBEX.DDD;D;20230603;000000;9.2900000;9.4200000;9.2900000;9.2900000;109
SPBEX.DDD;D;20230605;000000;9.2000000;9.3800000;9.0100000;9.1900000;19746
SPBEX.DDD;D;20230606;000000;9.2100000;9.5500000;9.1200000;9.5400000;219
SPBEX.DDD;D;20230607;000000;9.4500000;10.0600000;9.4500000;9.9300000;6880
SPBEX.DDD;D;20230608;000000;9.8600000;10.0000000;9.6500000;9.9500000;925
SPBEX.DDD;D;20230609;000000;9.7800000;9.9800000;9.7600000;9.7800000;165
SPBEX.DDD;D;20230612;000000;9.6400000;10.2000000;9.6400000;9.9200000;356
SPBEX.DDD;D;20230613;000000;9.9200000;10.2100000;9.8800000;9.9300000;7347
SPBEX.DDD;D;20230614;000000;9.8100000;10.0500000;9.5700000;9.5700000;533
SPBEX.DDD;D;20230615;000000;9.3000000;9.7800000;9.2700000;9.2700000;247
SPBEX.DDD;D;20230616;000000;9.6100000;9.6900000;9.2800000;9.4400000;8006
SPBEX.DDD;D;20230620;000000;9.3500000;9.6400000;9.2500000;9.6400000;299
SPBEX.DDD;D;20230621;000000;9.5200000;9.5600000;9.3000000;9.3100000;100
SPBEX.DDD;D;20230622;000000;9.3300000;9.3500000;9.2600000;9.2600000;51
SPBEX.DDD;D;20230623;000000;9.1300000;9.1300000;8.8500000;8.9300000;55
SPBEX.DDD;D;20230626;000000;8.9300000;9.1800000;8.9300000;9.0800000;22595
SPBEX.DDD;D;20230627;000000;9.1700000;10.0700000;9.0300000;9.8300000;23303
SPBEX.DDD;D;20230628;000000;9.9700000;10.1500000;9.7200000;10.1300000;7208
SPBEX.DDD;D;20230629;000000;9.8400000;10.0900000;9.8000000;10.0900000;2064
SPBEX.DDD;D;20230630;000000;10.0300000;10.3000000;9.9000000;9.9300000;3120
SPBEX.DDD;D;20230703;000000;9.9600000;10.0400000;9.8100000;9.8500000;6431
SPBEX.DDD;D;20230705;000000;9.9100000;9.9100000;9.4900000;9.5600000;1434
SPBEX.DDD;D;20230706;000000;9.5500000;9.5700000;9.1000000;9.3900000;7345
SPBEX.DDD;D;20230707;000000;9.3100000;9.7300000;9.2800000;9.4900000;345
SPBEX.DDD;D;20230708;000000;9.4400000;9.4400000;9.4300000;9.4300000;7
SPBEX.DDD;D;20230710;000000;9.1500000;10.5000000;9.1500000;10.4400000;25920
SPBEX.DDD;D;20230711;000000;10.4000000;10.7100000;10.3500000;10.5600000;2608
SPBEX.DDD;D;20230712;000000;10.5000000;10.7900000;10.4700000;10.6000000;7805
SPBEX.DDD;D;20230713;000000;10.6000000;11.0700000;10.4500000;10.4500000;4071
SPBEX.DDD;D;20230714;000000;10.4300000;10.5800000;10.0200000;10.0700000;1051
SPBEX.DDD;D;20230717;000000;10.3500000;10.3500000;9.5700000;9.7500000;6023
SPBEX.DDD;D;20230718;000000;9.7100000;10.1400000;9.6200000;9.7800000;3000
SPBEX.DDD;D;20230719;000000;9.7900000;9.9500000;9.6600000;9.7800000;8366
SPBEX.DDD;D;20230720;000000;9.6600000;9.8600000;9.2500000;9.2600000;9264
SPBEX.DDD;D;20230721;000000;9.3400000;9.3800000;8.9700000;9.1100000;1421
SPBEX.DDD;D;20230722;000000;9.4300000;9.4300000;9.0600000;9.0600000;4
SPBEX.DDD;D;20230724;000000;8.9800000;9.1800000;8.9600000;9.0200000;15787
SPBEX.DDD;D;20230725;000000;9.1500000;9.2000000;8.8800000;9.1600000;17220
SPBEX.DDD;D;20230726;000000;9.0100000;9.0200000;8.8300000;8.8700000;3261
SPBEX.DDD;D;20230727;000000;8.8900000;9.2400000;8.5400000;8.5800000;2809
SPBEX.DDD;D;20230728;000000;8.7900000;9.0800000;8.6200000;8.6800000;21368
SPBEX.DDD;D;20230731;000000;8.7900000;8.8300000;8.6700000;8.7100000;6176
SPBEX.DDD;D;20230801;000000;8.7300000;8.8400000;8.4100000;8.4800000;6538
SPBEX.DDD;D;20230802;000000;8.4900000;8.5900000;8.1200000;8.3900000;4509
SPBEX.DDD;D;20230803;000000;8.3900000;8.4300000;8.1500000;8.3800000;1497
SPBEX.DDD;D;20230804;000000;8.2700000;8.3300000;8.0100000;8.0400000;4105
SPBEX.DDD;D;20230805;000000;8.1800000;8.1800000;8.1800000;8.1800000;1
SPBEX.DDD;D;20230807;000000;8.1100000;8.1300000;7.8800000;8.0000000;1352
SPBEX.DDD;D;20230808;000000;8.0200000;8.0800000;7.7800000;8.0800000;3473
SPBEX.DDD;D;20230809;000000;8.1500000;8.2600000;7.3000000;7.4000000;16704
SPBEX.DDD;D;20230810;000000;7.7500000;7.8000000;7.0500000;7.1000000;8198
SPBEX.DDD;D;20230811;000000;7.4200000;7.4200000;6.9800000;7.2100000;4540
SPBEX.DDD;D;20230814;000000;7.1000000;7.1800000;6.9000000;7.1700000;6444
SPBEX.DDD;D;20230815;000000;7.0600000;7.2300000;6.7800000;6.8100000;2343
SPBEX.DDD;D;20230816;000000;6.8000000;7.0000000;6.5700000;6.6100000;5882
SPBEX.DDD;D;20230817;000000;6.5500000;6.6500000;6.4000000;6.4500000;2684
SPBEX.DDD;D;20230818;000000;6.3700000;6.5700000;6.3600000;6.5700000;1321
SPBEX.DDD;D;20230819;000000;6.5500000;6.5500000;6.5500000;6.5500000;3
SPBEX.DDD;D;20230821;000000;6.5600000;6.5800000;6.2300000;6.3000000;6365
SPBEX.DDD;D;20230822;000000;6.2900000;6.4100000;6.2100000;6.2400000;952
SPBEX.DDD;D;20230823;000000;6.2700000;6.3600000;6.2000000;6.3500000;518
SPBEX.DDD;D;20230824;000000;6.4100000;6.7500000;6.0000000;6.0200000;7419
SPBEX.DDD;D;20230825;000000;6.0100000;6.1600000;6.0100000;6.1300000;1638
SPBEX.DDD;D;20230826;000000;6.1000000;6.1000000;6.0900000;6.0900000;9
SPBEX.DDD;D;20230828;000000;6.1400000;6.4200000;6.1000000;6.4200000;656
SPBEX.DDD;D;20230829;000000;6.2700000;6.2700000;6.0700000;6.1400000;6483
SPBEX.DDD;D;20230830;000000;6.1400000;6.7300000;6.0400000;6.2300000;49304
SPBEX.DDD;D;20230831;000000;6.4100000;6.6600000;6.2900000;6.3100000;7951
SPBEX.DDD;D;20230901;000000;6.3300000;6.4600000;6.2200000;6.2200000;507
SPBEX.DDD;D;20230905;000000;6.2100000;6.2400000;5.9100000;5.9100000;8223
SPBEX.DDD;D;20230906;000000;5.9600000;6.0000000;5.6900000;5.7300000;3205
SPBEX.DDD;D;20230907;000000;5.6500000;5.7700000;4.9100000;5.3400000;17207
SPBEX.DDD;D;20230908;000000;5.3100000;5.3700000;5.2400000;5.2600000;471
SPBEX.DDD;D;20230911;000000;5.3000000;5.4400000;5.0400000;5.0400000;1830
SPBEX.DDD;D;20230912;000000;5.0500000;5.3000000;4.9900000;5.2400000;3619
SPBEX.DDD;D;20230913;000000;5.3100000;5.3100000;4.9800000;5.1600000;1788
SPBEX.DDD;D;20230914;000000;5.2600000;5.5800000;5.2200000;5.5800000;3827
SPBEX.DDD;D;20230915;000000;5.4600000;5.4600000;5.0400000;5.1000000;21383
SPBEX.DDD;D;20230918;000000;5.1500000;5.1800000;4.9100000;4.9100000;3906
SPBEX.DDD;D;20230919;000000;4.9200000;5.0000000;4.9000000;4.9400000;3196
SPBEX.DDD;D;20230920;000000;4.9400000;5.0700000;4.8100000;4.8500000;3780
SPBEX.DDD;D;20230921;000000;4.7700000;4.9000000;4.6200000;4.6300000;8768
SPBEX.DDD;D;20230922;000000;4.6500000;4.8500000;4.5000000;4.5100000;5459
SPBEX.DDD;D;20230925;000000;4.3600000;4.5500000;4.3600000;4.4200000;8779
SPBEX.DDD;D;20230926;000000;4.4500000;4.5500000;4.3900000;4.4100000;806
SPBEX.DDD;D;20230927;000000;4.4500000;4.5800000;4.3500000;4.4000000;2803
SPBEX.DDD;D;20230928;000000;4.4000000;4.6800000;4.3600000;4.6800000;2691
SPBEX.DDD;D;20230929;000000;4.6900000;4.9400000;4.6700000;4.8700000;2250
SPBEX.DDD;D;20230930;000000;4.8800000;4.8800000;4.8800000;4.8800000;4
SPBEX.DDD;D;20231002;000000;5.0000000;5.0000000;4.5600000;4.5600000;870
SPBEX.DDD;D;20231003;000000;4.6100000;4.6700000;4.4100000;4.4700000;4074
SPBEX.DDD;D;20231004;000000;4.4200000;4.4300000;4.1600000;4.2300000;1248
SPBEX.DDD;D;20231005;000000;4.2200000;4.3000000;4.1000000;4.1600000;2611
SPBEX.DDD;D;20231006;000000;4.2200000;4.2800000;4.0400000;4.2300000;703
SPBEX.DDD;D;20231009;000000;4.2100000;4.2100000;3.9700000;4.0600000;5381
SPBEX.DDD;D;20231010;000000;4.0600000;4.3300000;4.0600000;4.2300000;1503
SPBEX.DDD;D;20231011;000000;4.2700000;4.3100000;4.1000000;4.1400000;1296
SPBEX.DDD;D;20231012;000000;4.1900000;4.1900000;3.9400000;3.9600000;734
SPBEX.DDD;D;20231013;000000;4.2000000;4.2000000;3.8100000;3.8700000;549
SPBEX.DDD;D;20231014;000000;3.8500000;3.8500000;3.8500000;3.8500000;1
SPBEX.DDD;D;20231016;000000;3.8300000;4.1600000;3.8200000;4.1000000;5518
SPBEX.DDD;D;20231017;000000;4.1400000;4.5100000;4.1000000;4.4400000;4382
SPBEX.DDD;D;20231018;000000;4.4700000;4.5200000;4.2200000;4.2800000;680
SPBEX.DDD;D;20231019;000000;4.3100000;4.4700000;4.2400000;4.4000000;150
SPBEX.DDD;D;20231020;000000;4.3600000;4.5000000;4.2500000;4.5000000;5583
SPBEX.DDD;D;20231021;000000;4.4200000;4.4200000;4.4200000;4.4200000;4
SPBEX.DDD;D;20231023;000000;4.4100000;4.4600000;4.1100000;4.1100000;32489
SPBEX.DDD;D;20231024;000000;4.1700000;4.4700000;4.1200000;4.2400000;22733
SPBEX.DDD;D;20231025;000000;4.3800000;4.3800000;3.5600000;3.9500000;17948
SPBEX.DDD;D;20231026;000000;3.9400000;3.9400000;3.6700000;3.6900000;7198
SPBEX.DDD;D;20231027;000000;3.6900000;3.8000000;3.5000000;3.5800000;4518
SPBEX.DDD;D;20231028;000000;3.5800000;3.5800000;3.5800000;3.5800000;2
SPBEX.DDD;D;20231030;000000;3.5300000;3.7100000;3.5300000;3.7100000;1783
SPBEX.DDD;D;20231031;000000;3.6700000;3.8200000;3.6700000;3.7300000;720
SPBEX.DDD;D;20231101;000000;3.8100000;3.8100000;3.5900000;3.6600000;366
